user_id,product_id,category,price,rating,timestamp,purchase_count,view_count,user_age,user_gender,customer_name
299,234,Clothing,168.19,1.4,2024-05-08 10:38:50.339781,2,9,43,Female,Deepika Gupta
332,329,Home Decor,134.65,2.0,2024-09-28 10:38:50.339787,3,48,18,Other,Pooja Singh
482,25,Clothing,226.09,1.3,2024-03-14 10:38:50.339793,10,40,29,Female,Kiran Iyer
962,246,Home Decor,311.6,3.4,2024-05-22 10:38:50.339799,9,5,34,Other,Priya Sharma
828,438,Books,38.66,3.7,2025-01-27 10:38:50.339805,5,39,45,Female,Kiran Gupta
890,324,Books,28.62,4.1,2024-11-02 10:38:50.339812,10,21,49,Female,Pooja Bose
560,146,Electronics,486.06,2.9,2025-02-02 10:38:50.339822,10,22,53,Other,Vikram Das
715,138,Clothing,124.44,4.3,2024-04-09 10:38:50.339829,0,12,44,Other,Sneha Singh
315,216,Beauty,137.52,2.1,2024-11-10 10:38:50.339835,6,46,39,Male,Pooja Das
414,277,Home Decor,140.45,1.9,2024-06-27 10:38:50.339841,7,26,24,Other,Rahul Das
533,61,Clothing,206.35,3.5,2024-06-30 10:38:50.339847,10,26,47,Male,Sneha Iyer
425,463,Clothing,381.86,1.5,2024-08-05 10:38:50.339854,10,28,51,Male,Priya Bose
501,387,Electronics,11.72,2.4,2025-01-19 10:38:50.339860,9,14,22,Other,Rahul Reddy
691,205,Electronics,43.1,1.7,2024-05-23 10:38:50.339866,4,21,18,Male,Suresh Patel
966,350,Electronics,451.95,1.0,2024-07-30 10:38:50.339874,6,21,22,Other,Deepika Iyer
607,111,Home Decor,111.43,3.6,2024-10-31 10:38:50.339880,1,9,57,Male,Vikram Singh
976,354,Clothing,28.57,4.7,2024-06-20 10:38:50.339886,9,29,21,Other,Sneha Singh
657,112,Books,382.68,3.4,2024-07-07 10:38:50.339892,9,10,60,Male,Pooja Iyer
659,440,Sports,132.14,4.9,2024-08-23 10:38:50.339899,9,35,40,Female,Kiran Verma
122,65,Electronics,489.6,4.1,2025-01-24 10:38:50.339905,4,45,40,Female,Priya Iyer
321,456,Sports,303.98,3.5,2024-12-13 10:38:50.339912,3,44,22,Male,Vikram Bose
692,401,Sports,29.21,4.9,2024-07-20 10:38:50.339918,5,19,35,Female,Amit Patel
644,50,Home Decor,324.0,1.6,2024-10-24 10:38:50.339924,2,50,35,Female,Amit Nair
382,65,Electronics,380.77,3.1,2024-08-03 10:38:50.339930,10,8,41,Female,Kiran Patel
482,189,Home Decor,460.66,2.7,2024-05-02 10:38:50.339936,2,2,52,Other,Kiran Iyer
186,323,Home Decor,188.34,3.5,2024-03-04 10:38:50.339947,10,25,26,Female,Sneha Reddy
939,11,Home Decor,428.12,3.3,2025-02-19 10:38:50.339955,5,31,49,Other,Priya Nair
572,62,Beauty,397.83,3.7,2024-06-06 10:38:50.339961,1,20,47,Female,Priya Reddy
342,209,Clothing,272.08,4.9,2024-10-25 10:38:50.339968,9,49,50,Female,Sneha Nair
182,357,Electronics,480.99,4.6,2025-02-25 10:38:50.339974,4,1,45,Male,Deepika Reddy
285,80,Beauty,443.35,4.7,2024-07-25 10:38:50.339980,6,25,24,Other,Suresh Das
242,373,Home Decor,490.18,3.4,2024-10-30 10:38:50.339986,7,36,32,Female,Ananya Patel
426,42,Electronics,144.66,1.9,2024-07-08 10:38:50.339992,4,50,52,Other,Pooja Patel
220,313,Home Decor,79.15,3.0,2024-08-11 10:38:50.339998,1,32,52,Other,Suresh Nair
303,72,Electronics,278.42,1.3,2024-08-27 10:38:50.340005,4,3,18,Female,Deepika Verma
69,465,Home Decor,188.5,2.3,2024-08-02 10:38:50.340011,0,17,50,Other,Kiran Verma
219,378,Books,420.47,1.4,2024-06-07 10:38:50.340017,7,18,26,Male,Pooja Singh
441,282,Home Decor,5.88,1.1,2024-05-27 10:38:50.340024,6,2,27,Other,Suresh Das
878,220,Sports,249.99,2.0,2024-12-14 10:38:50.340030,9,8,51,Male,Pooja Das
306,378,Clothing,400.51,2.1,2025-01-14 10:38:50.340036,7,37,43,Male,Priya Sharma
40,85,Electronics,147.19,4.4,2024-12-10 10:38:50.340042,7,14,60,Other,Rahul Iyer
853,81,Home Decor,21.05,1.0,2025-01-19 10:38:50.340049,0,29,51,Male,Deepika Reddy
470,340,Sports,315.86,1.4,2024-09-09 10:38:50.340055,2,25,38,Other,Vikram Das
60,296,Beauty,381.14,2.9,2025-01-24 10:38:50.340061,6,19,50,Other,Sneha Patel
926,213,Home Decor,138.93,2.1,2024-11-01 10:38:50.340067,5,28,54,Male,Deepika Reddy
441,335,Home Decor,320.89,3.7,2024-04-20 10:38:50.340073,6,1,26,Male,Suresh Das
198,354,Home Decor,92.92,1.8,2024-11-26 10:38:50.340080,1,35,42,Male,Pooja Reddy
826,356,Clothing,255.0,3.2,2024-08-14 10:38:50.340089,0,27,59,Female,Sneha Gupta
526,174,Books,455.67,3.5,2024-03-28 10:38:50.340095,4,42,33,Female,Rahul Patel
403,89,Electronics,171.69,1.8,2024-03-28 10:38:50.340101,1,4,54,Female,Pooja Singh
225,29,Books,410.27,3.2,2024-03-03 10:38:50.340107,10,9,22,Female,Deepika Patel
914,460,Clothing,103.9,1.0,2025-02-16 10:38:50.340114,0,8,33,Female,Ananya Iyer
302,88,Beauty,318.16,5.0,2024-07-27 10:38:50.340120,4,39,53,Male,Deepika Gupta
619,345,Clothing,119.76,2.9,2025-02-25 10:38:50.340126,0,11,21,Other,Ananya Nair
652,73,Sports,49.42,1.5,2024-04-01 10:38:50.340132,2,26,44,Male,Ananya Sharma
346,434,Beauty,492.0,4.8,2025-01-11 10:38:50.340138,7,5,60,Male,Priya Verma
92,65,Electronics,231.92,3.2,2024-11-09 10:38:50.340145,5,12,37,Male,Sneha Nair
313,249,Sports,481.83,3.1,2024-07-26 10:38:50.340151,3,33,43,Male,Pooja Verma
280,430,Sports,225.38,3.1,2024-11-30 10:38:50.340157,4,14,39,Female,Vikram Nair
906,333,Electronics,207.53,1.1,2024-08-05 10:38:50.340163,7,2,45,Female,Suresh Gupta
950,451,Clothing,425.07,4.0,2024-08-19 10:38:50.340169,0,19,28,Other,Priya Iyer
173,336,Home Decor,139.44,2.2,2024-10-29 10:38:50.340176,5,2,56,Female,Vikram Singh
646,452,Sports,198.41,4.4,2024-03-11 10:38:50.340186,6,18,29,Male,Rahul Bose
663,370,Sports,385.7,2.0,2024-04-11 10:38:50.340193,1,5,47,Male,Sneha Bose
753,22,Books,307.09,1.5,2024-09-24 10:38:50.340201,0,38,41,Other,Rahul Singh
434,316,Sports,117.47,3.2,2025-02-10 10:38:50.340208,10,45,59,Male,Rahul Das
166,474,Sports,427.89,2.6,2024-04-12 10:38:50.340214,7,18,21,Male,Pooja Das
345,434,Home Decor,451.02,2.0,2024-06-09 10:38:50.340220,1,3,53,Male,Suresh Singh
530,53,Sports,224.08,3.9,2024-06-03 10:38:50.340226,2,50,38,Female,Ananya Gupta
724,331,Home Decor,295.48,2.2,2024-04-19 10:38:50.340233,10,46,31,Other,Priya Verma
770,444,Electronics,407.94,3.3,2025-02-16 10:38:50.340239,10,50,39,Other,Deepika Bose
100,436,Clothing,157.09,4.7,2024-06-11 10:38:50.340245,2,36,54,Female,Priya Das
470,51,Home Decor,454.25,3.1,2025-01-18 10:38:50.340251,2,7,31,Other,Vikram Das
994,159,Clothing,235.81,3.5,2025-02-21 10:38:50.340257,0,38,40,Female,Amit Reddy
572,50,Home Decor,103.62,4.7,2024-03-15 10:38:50.340263,3,11,29,Female,Priya Reddy
172,80,Books,70.57,1.4,2024-12-11 10:38:50.340269,3,22,49,Female,Ananya Patel
35,29,Books,464.79,3.8,2025-01-17 10:38:50.340275,5,20,47,Female,Pooja Verma
295,128,Home Decor,106.37,4.8,2024-04-19 10:38:50.340284,0,34,53,Other,Suresh Nair
227,500,Books,404.87,2.9,2025-02-18 10:38:50.340291,4,17,33,Female,Deepika Das
921,483,Books,227.05,4.6,2024-04-30 10:38:50.340297,1,12,34,Other,Vikram Nair
654,226,Beauty,353.02,2.8,2024-04-17 10:38:50.340303,1,39,44,Male,Suresh Bose
618,306,Clothing,379.91,4.7,2024-03-27 10:38:50.340310,10,26,56,Male,Amit Sharma
964,280,Books,445.5,3.8,2024-04-24 10:38:50.340316,4,32,54,Other,Sneha Gupta
486,53,Clothing,110.52,1.3,2024-05-17 10:38:50.340322,2,36,20,Other,Rahul Sharma
568,25,Books,223.95,4.7,2024-12-17 10:38:50.340328,3,17,42,Other,Amit Sharma
5,114,Sports,364.91,2.1,2024-04-10 10:38:50.340334,9,39,41,Female,Pooja Nair
383,404,Sports,235.55,2.0,2024-04-27 10:38:50.340340,5,25,55,Female,Priya Nair
523,129,Sports,437.99,4.2,2024-06-29 10:38:50.340347,10,1,57,Female,Rahul Nair
834,452,Clothing,378.92,4.1,2024-04-19 10:38:50.340353,2,24,55,Female,Sneha Iyer
719,19,Sports,439.43,1.3,2024-08-25 10:38:50.340359,1,43,40,Male,Pooja Reddy
113,57,Beauty,427.57,3.3,2024-08-20 10:38:50.340366,4,49,47,Other,Vikram Bose
510,190,Clothing,121.69,3.1,2025-02-01 10:38:50.340372,5,25,41,Other,Sneha Patel
942,194,Electronics,460.46,2.6,2024-04-07 10:38:50.340378,7,27,46,Other,Amit Patel
876,324,Electronics,350.04,4.6,2024-07-19 10:38:50.340384,6,45,21,Other,Amit Verma
78,101,Electronics,164.06,4.3,2024-12-19 10:38:50.340390,10,36,36,Female,Priya Patel
16,174,Home Decor,129.56,4.7,2024-04-21 10:38:50.340396,5,44,57,Female,Sneha Verma
970,417,Beauty,207.99,4.6,2024-05-23 10:38:50.340402,3,36,38,Female,Ananya Das
570,224,Books,99.0,3.0,2024-07-10 10:38:50.340408,5,38,30,Female,Ananya Gupta
152,81,Clothing,352.05,3.2,2024-05-24 10:38:50.340415,2,49,18,Female,Suresh Nair
872,367,Clothing,495.95,3.0,2024-10-11 10:38:50.340423,6,7,44,Female,Suresh Patel
942,21,Home Decor,467.07,1.3,2024-06-30 10:38:50.340430,8,49,54,Other,Amit Patel
207,4,Home Decor,149.54,1.0,2024-11-01 10:38:50.340436,9,6,19,Female,Suresh Iyer
755,74,Electronics,386.97,1.9,2024-07-03 10:38:50.340442,9,25,20,Male,Vikram Iyer
810,93,Electronics,87.01,2.6,2024-03-09 10:38:50.340447,9,3,23,Male,Sneha Verma
26,271,Books,475.77,3.2,2024-07-27 10:38:50.340454,10,28,43,Male,Suresh Iyer
496,226,Beauty,411.22,2.8,2024-07-26 10:38:50.340461,3,33,60,Other,Amit Singh
498,402,Sports,475.55,4.6,2025-01-19 10:38:50.340468,7,14,23,Male,Suresh Nair
74,218,Books,17.41,1.7,2024-03-11 10:38:50.340474,7,1,28,Male,Kiran Sharma
104,95,Electronics,187.15,4.7,2024-07-11 10:38:50.340481,1,7,44,Male,Suresh Bose
423,241,Beauty,402.86,1.1,2024-11-19 10:38:50.340487,2,2,32,Female,Deepika Gupta
444,258,Books,99.76,2.5,2024-06-16 10:38:50.340493,3,10,59,Female,Suresh Reddy
584,494,Books,452.8,1.9,2024-12-29 10:38:50.340500,1,35,59,Other,Ananya Nair
597,292,Electronics,157.06,2.5,2024-05-19 10:38:50.340506,9,47,45,Male,Ananya Patel
618,491,Beauty,409.51,2.7,2024-10-12 10:38:50.340513,9,50,23,Female,Amit Sharma
37,84,Home Decor,429.42,4.8,2024-12-02 10:38:50.340519,6,36,20,Other,Deepika Singh
448,293,Books,458.37,2.5,2024-08-20 10:38:50.340525,3,28,58,Other,Deepika Nair
620,226,Clothing,12.88,2.2,2024-07-16 10:38:50.340531,2,43,20,Female,Priya Singh
270,232,Beauty,162.13,2.3,2024-05-09 10:38:50.340629,9,50,55,Other,Sneha Gupta
511,338,Electronics,490.78,3.2,2025-02-11 10:38:50.340642,10,20,26,Female,Priya Bose
978,79,Beauty,444.0,1.1,2024-10-15 10:38:50.340651,4,7,47,Male,Pooja Patel
932,52,Clothing,353.32,1.2,2024-09-26 10:38:50.340659,5,1,55,Male,Pooja Reddy
953,25,Clothing,56.08,4.1,2025-01-04 10:38:50.340668,4,48,28,Female,Vikram Das
233,136,Home Decor,71.09,2.1,2024-07-13 10:38:50.340677,3,31,50,Female,Amit Patel
823,4,Beauty,191.86,5.0,2024-08-18 10:38:50.340686,1,32,57,Male,Pooja Sharma
957,363,Clothing,354.97,3.9,2024-12-22 10:38:50.340695,4,21,23,Other,Priya Gupta
901,219,Clothing,322.83,4.1,2024-06-04 10:38:50.340704,2,31,41,Male,Priya Das
204,39,Clothing,404.89,3.5,2024-08-19 10:38:50.340714,6,19,59,Female,Vikram Iyer
423,63,Books,23.61,5.0,2024-10-13 10:38:50.340728,10,3,22,Other,Deepika Gupta
207,486,Beauty,42.9,4.1,2024-11-26 10:38:50.340740,5,47,34,Other,Suresh Iyer
637,335,Clothing,486.56,2.0,2025-01-07 10:38:50.340753,9,48,23,Male,Pooja Iyer
599,2,Sports,204.33,2.7,2024-07-30 10:38:50.340763,5,33,21,Other,Deepika Nair
863,252,Home Decor,207.24,3.6,2024-10-22 10:38:50.340773,0,26,44,Female,Kiran Verma
41,455,Books,328.14,4.5,2024-12-02 10:38:50.340782,10,44,35,Male,Rahul Gupta
803,130,Clothing,495.82,3.7,2024-07-22 10:38:50.340792,9,14,51,Other,Deepika Das
950,325,Clothing,63.89,1.5,2024-04-01 10:38:50.340802,2,14,34,Male,Priya Iyer
898,284,Books,314.74,1.9,2024-04-02 10:38:50.340812,1,42,27,Female,Priya Iyer
347,110,Books,479.83,5.0,2025-01-27 10:38:50.340832,4,22,35,Male,Pooja Das
150,269,Books,193.04,1.8,2024-07-14 10:38:50.340842,4,5,28,Female,Amit Patel
728,164,Clothing,489.35,3.5,2025-02-16 10:38:50.340853,9,12,18,Female,Rahul Das
162,308,Sports,265.58,3.2,2024-11-22 10:38:50.340863,6,19,52,Female,Kiran Singh
376,68,Books,182.49,1.4,2025-02-11 10:38:50.340875,7,40,35,Male,Ananya Verma
36,111,Beauty,264.11,4.0,2024-11-11 10:38:50.340891,10,22,36,Male,Suresh Bose
625,228,Electronics,113.65,3.7,2024-08-03 10:38:50.340902,4,36,60,Female,Priya Bose
741,5,Books,238.46,1.7,2025-01-24 10:38:50.340934,0,1,43,Female,Ananya Sharma
688,420,Electronics,65.74,1.4,2024-08-02 10:38:50.340947,0,42,48,Male,Ananya Singh
872,253,Clothing,378.29,2.1,2024-02-27 10:38:50.340961,9,11,22,Female,Suresh Patel
457,380,Home Decor,350.76,3.3,2024-06-11 10:38:50.340980,5,35,24,Female,Ananya Patel
875,399,Books,461.81,2.8,2024-03-01 10:38:50.340992,7,27,30,Other,Kiran Das
358,328,Beauty,118.91,3.8,2024-07-15 10:38:50.341005,5,47,50,Female,Deepika Bose
864,17,Clothing,295.02,3.4,2024-07-05 10:38:50.341021,6,35,21,Female,Sneha Verma
123,333,Electronics,111.61,4.6,2025-01-28 10:38:50.341034,8,36,23,Other,Priya Bose
341,393,Beauty,491.55,1.8,2025-01-19 10:38:50.341045,6,31,36,Male,Deepika Das
440,185,Clothing,493.48,4.3,2024-06-05 10:38:50.341056,9,37,40,Female,Priya Reddy
471,489,Electronics,199.56,4.6,2024-09-21 10:38:50.341068,5,27,29,Female,Priya Verma
57,477,Beauty,453.33,4.4,2024-08-27 10:38:50.341079,8,22,47,Male,Deepika Singh
398,134,Clothing,133.43,3.5,2024-10-05 10:38:50.341091,10,41,33,Female,Deepika Verma
25,389,Home Decor,343.03,1.5,2024-09-04 10:38:50.341104,3,39,30,Male,Amit Iyer
340,349,Electronics,218.07,2.3,2025-01-30 10:38:50.341116,5,36,18,Other,Rahul Patel
921,191,Home Decor,406.38,3.7,2025-01-10 10:38:50.341130,5,48,36,Male,Vikram Nair
237,218,Clothing,428.72,4.6,2024-05-09 10:38:50.341143,7,49,32,Male,Sneha Patel
956,298,Clothing,231.25,2.8,2024-08-12 10:38:50.341154,0,31,30,Female,Sneha Reddy
203,330,Beauty,361.17,2.7,2024-10-30 10:38:50.341169,10,34,25,Female,Amit Singh
17,43,Electronics,380.46,4.1,2024-10-21 10:38:50.341182,0,18,28,Female,Sneha Gupta
239,168,Clothing,243.42,1.3,2025-01-23 10:38:50.341197,4,24,60,Other,Kiran Singh
665,375,Home Decor,298.37,1.1,2024-09-04 10:38:50.341212,9,19,51,Female,Sneha Patel
458,334,Books,267.09,2.7,2024-11-11 10:38:50.341225,2,1,33,Male,Kiran Singh
27,434,Clothing,53.5,1.2,2024-05-28 10:38:50.341238,3,23,58,Male,Amit Sharma
978,127,Beauty,290.85,2.0,2024-06-13 10:38:50.341251,4,8,38,Other,Pooja Patel
158,148,Books,94.92,2.6,2024-10-20 10:38:50.341263,6,28,41,Female,Amit Sharma
672,485,Clothing,170.51,1.3,2024-03-02 10:38:50.341276,5,17,38,Female,Rahul Nair
495,427,Clothing,105.04,2.1,2024-07-09 10:38:50.341369,0,43,30,Male,Sneha Iyer
106,467,Electronics,227.66,2.2,2025-01-26 10:38:50.341387,2,31,27,Male,Kiran Sharma
569,242,Beauty,348.82,2.6,2024-03-26 10:38:50.341397,0,26,25,Other,Sneha Nair
6,61,Sports,478.96,3.8,2024-04-20 10:38:50.341407,10,41,22,Female,Pooja Bose
606,36,Electronics,426.91,4.5,2025-01-14 10:38:50.341418,10,29,27,Other,Suresh Iyer
433,101,Electronics,446.79,3.0,2024-05-28 10:38:50.341428,2,14,59,Other,Ananya Sharma
154,411,Electronics,102.91,4.7,2024-03-16 10:38:50.341439,10,5,52,Other,Priya Iyer
77,318,Clothing,442.23,4.3,2024-03-08 10:38:50.341454,5,7,56,Female,Priya Bose
757,281,Sports,320.17,2.2,2024-09-16 10:38:50.341464,0,32,52,Male,Kiran Iyer
250,486,Electronics,284.26,1.7,2024-04-20 10:38:50.341474,4,37,37,Other,Priya Patel
111,63,Clothing,300.79,1.5,2024-12-28 10:38:50.341487,0,48,52,Other,Vikram Bose
542,125,Books,138.95,1.5,2025-01-28 10:38:50.341499,7,32,24,Other,Suresh Nair
266,239,Books,357.66,3.3,2024-04-18 10:38:50.341508,7,48,54,Male,Suresh Singh
494,264,Clothing,395.11,4.8,2024-09-26 10:38:50.341520,5,18,41,Female,Sneha Sharma
661,259,Electronics,80.52,4.8,2024-08-04 10:38:50.341530,4,48,48,Male,Vikram Das
661,238,Beauty,342.93,4.4,2025-02-14 10:38:50.341542,7,5,31,Other,Vikram Das
594,176,Electronics,155.27,2.6,2024-06-24 10:38:50.341558,8,29,47,Male,Priya Nair
288,115,Beauty,445.08,3.5,2024-08-25 10:38:50.341569,6,2,42,Other,Pooja Das
328,197,Home Decor,18.42,1.5,2024-09-21 10:38:50.341580,8,40,44,Other,Pooja Singh
697,490,Beauty,445.23,4.7,2024-04-25 10:38:50.341591,8,44,37,Other,Rahul Iyer
100,170,Electronics,145.69,3.7,2024-06-16 10:38:50.341603,1,1,59,Male,Priya Das
248,102,Books,69.61,1.1,2024-10-09 10:38:50.341615,9,38,37,Other,Sneha Patel
401,358,Beauty,417.89,3.0,2024-12-06 10:38:50.341631,1,13,59,Female,Ananya Singh
47,320,Clothing,415.25,4.5,2024-07-23 10:38:50.341642,3,33,46,Female,Kiran Iyer
415,261,Beauty,327.02,4.7,2024-10-19 10:38:50.341654,1,43,47,Other,Deepika Verma
871,383,Home Decor,401.38,2.7,2024-12-13 10:38:50.341666,8,17,42,Other,Vikram Nair
336,303,Sports,393.7,2.2,2024-08-29 10:38:50.341680,4,27,43,Female,Suresh Nair
746,29,Sports,355.3,4.8,2024-12-27 10:38:50.341695,10,11,36,Female,Amit Sharma
458,335,Books,374.37,3.8,2025-01-11 10:38:50.341709,0,34,20,Female,Kiran Singh
960,153,Beauty,425.26,2.2,2024-06-25 10:38:50.341720,7,19,23,Male,Amit Bose
954,307,Clothing,83.73,3.2,2024-07-17 10:38:50.341735,9,24,36,Other,Pooja Das
544,126,Electronics,372.37,3.4,2025-02-21 10:38:50.341753,3,46,34,Other,Sneha Bose
493,307,Electronics,246.54,4.5,2024-03-28 10:38:50.341766,6,7,60,Female,Suresh Iyer
305,463,Books,198.99,1.4,2025-02-12 10:38:50.341788,6,10,38,Other,Priya Iyer
535,8,Beauty,301.7,1.5,2024-05-06 10:38:50.341799,8,7,32,Male,Suresh Nair
732,490,Beauty,64.69,1.6,2024-04-16 10:38:50.341854,1,44,47,Other,Ananya Nair
231,255,Home Decor,471.31,2.0,2024-12-06 10:38:50.341876,3,12,27,Male,Sneha Verma
918,54,Electronics,243.59,1.6,2024-06-22 10:38:50.341887,6,10,31,Female,Deepika Patel
83,445,Home Decor,174.25,3.8,2024-12-23 10:38:50.341898,2,37,28,Other,Ananya Patel
99,442,Clothing,284.2,1.3,2024-03-19 10:38:50.341910,0,20,42,Male,Ananya Das
985,494,Home Decor,410.72,2.7,2024-03-02 10:38:50.341923,4,4,54,Male,Amit Reddy
508,104,Home Decor,417.5,1.1,2025-02-11 10:38:50.341936,3,36,19,Female,Amit Gupta
713,222,Home Decor,47.09,4.7,2024-07-03 10:38:50.341947,8,30,26,Other,Kiran Sharma
568,126,Beauty,447.29,4.6,2024-09-22 10:38:50.341959,9,38,48,Male,Amit Sharma
697,162,Sports,492.63,2.1,2024-11-20 10:38:50.341969,10,39,45,Male,Rahul Iyer
141,48,Home Decor,271.22,3.3,2024-03-24 10:38:50.341983,6,13,25,Other,Deepika Sharma
697,459,Electronics,299.85,1.6,2024-03-22 10:38:50.341994,0,31,41,Other,Rahul Iyer
480,220,Clothing,98.98,1.6,2024-12-25 10:38:50.342010,4,43,43,Male,Sneha Singh
594,291,Electronics,89.75,3.7,2025-02-16 10:38:50.342024,10,2,24,Other,Priya Nair
11,82,Beauty,397.62,1.1,2024-05-27 10:38:50.342041,0,1,30,Male,Kiran Nair
488,440,Sports,255.43,3.3,2024-08-05 10:38:50.342056,3,16,55,Female,Pooja Nair
166,424,Books,347.3,3.0,2024-10-03 10:38:50.342069,10,40,37,Male,Pooja Das
33,328,Clothing,227.32,1.3,2024-04-01 10:38:50.342080,10,30,46,Other,Priya Singh
209,248,Electronics,145.38,3.3,2024-04-29 10:38:50.342090,5,50,36,Other,Priya Das
675,101,Home Decor,234.56,1.4,2024-08-30 10:38:50.342102,3,37,51,Female,Kiran Das
428,325,Electronics,260.8,2.0,2024-03-27 10:38:50.342119,8,37,57,Other,Kiran Das
498,282,Sports,422.46,2.5,2024-07-08 10:38:50.342135,9,33,40,Male,Suresh Nair
270,7,Electronics,30.92,4.5,2025-02-16 10:38:50.342147,3,49,58,Male,Sneha Gupta
404,192,Home Decor,312.95,3.2,2024-12-04 10:38:50.342159,1,40,24,Male,Deepika Patel
772,121,Electronics,132.77,4.4,2025-02-19 10:38:50.342171,7,25,59,Female,Suresh Bose
870,231,Electronics,302.06,4.4,2024-09-14 10:38:50.342183,0,37,40,Other,Priya Iyer
546,288,Sports,228.35,3.8,2024-08-08 10:38:50.342196,4,11,29,Other,Rahul Sharma
276,405,Home Decor,171.16,4.1,2024-05-08 10:38:50.342207,9,37,49,Male,Deepika Das
853,345,Sports,88.21,1.5,2024-05-28 10:38:50.342219,1,34,22,Other,Deepika Reddy
494,222,Books,471.21,1.8,2024-07-26 10:38:50.342230,5,12,57,Female,Sneha Sharma
12,474,Beauty,386.62,3.6,2024-04-28 10:38:50.342242,5,23,58,Male,Ananya Verma
133,283,Home Decor,6.64,1.2,2025-01-28 10:38:50.342253,6,45,21,Female,Priya Singh
342,342,Clothing,161.9,4.3,2024-08-13 10:38:50.342263,10,35,18,Other,Sneha Nair
833,312,Home Decor,427.94,3.4,2024-05-04 10:38:50.342274,8,3,44,Male,Sneha Sharma
59,182,Home Decor,202.03,3.1,2025-01-12 10:38:50.342285,1,38,24,Female,Sneha Iyer
678,489,Sports,154.36,2.5,2024-05-19 10:38:50.342296,8,7,51,Female,Deepika Nair
178,176,Books,406.38,3.5,2025-02-25 10:38:50.342306,0,10,26,Male,Suresh Patel
840,196,Beauty,107.7,4.5,2024-04-28 10:38:50.342317,8,8,18,Female,Suresh Gupta
829,44,Home Decor,281.7,4.2,2024-10-13 10:38:50.342328,9,27,57,Male,Priya Bose
445,310,Beauty,480.79,2.1,2024-09-26 10:38:50.342340,3,8,27,Female,Suresh Gupta
9,396,Sports,141.94,2.7,2024-05-10 10:38:50.342351,10,35,55,Female,Priya Reddy
349,279,Books,387.17,4.4,2024-11-24 10:38:50.342362,7,37,55,Female,Deepika Nair
742,119,Electronics,238.77,3.5,2024-05-23 10:38:50.342373,0,25,26,Other,Amit Iyer
966,16,Beauty,406.27,4.4,2024-03-04 10:38:50.342385,2,40,25,Other,Deepika Iyer
569,95,Sports,343.94,4.9,2024-03-30 10:38:50.342396,9,27,42,Male,Sneha Nair
864,10,Clothing,475.66,1.4,2024-04-20 10:38:50.342407,3,42,37,Other,Sneha Verma
738,5,Clothing,436.18,2.8,2024-08-20 10:38:50.342420,1,49,51,Female,Priya Das
865,358,Home Decor,301.17,2.2,2025-01-18 10:38:50.342431,2,20,19,Other,Vikram Patel
860,51,Beauty,83.84,2.1,2024-09-12 10:38:50.342441,8,40,30,Other,Vikram Bose
267,399,Home Decor,141.62,3.0,2024-12-19 10:38:50.342451,0,10,39,Male,Pooja Nair
946,50,Beauty,81.38,1.5,2024-08-30 10:38:50.342462,0,7,32,Female,Suresh Patel
83,31,Beauty,19.47,2.0,2024-09-04 10:38:50.342472,6,10,27,Other,Ananya Patel
585,283,Beauty,118.0,3.3,2024-07-21 10:38:50.342484,7,37,38,Male,Ananya Singh
77,266,Home Decor,499.69,2.5,2024-09-28 10:38:50.342494,6,37,38,Other,Priya Bose
176,331,Home Decor,131.72,2.2,2024-04-12 10:38:50.342505,4,14,46,Other,Kiran Reddy
923,456,Beauty,328.0,1.9,2024-09-05 10:38:50.342517,8,44,50,Female,Vikram Sharma
26,336,Clothing,253.3,3.0,2024-10-13 10:38:50.342528,7,25,57,Male,Suresh Iyer
304,241,Beauty,334.64,1.5,2024-05-04 10:38:50.342546,2,3,35,Female,Sneha Singh
257,366,Sports,456.99,2.9,2024-09-27 10:38:50.342558,6,6,45,Other,Amit Sharma
433,239,Sports,36.58,4.2,2024-09-02 10:38:50.342572,5,8,21,Male,Ananya Sharma
796,277,Home Decor,39.51,1.0,2024-06-29 10:38:50.342583,7,17,46,Male,Priya Nair
395,155,Electronics,433.29,3.2,2024-09-14 10:38:50.342595,5,8,44,Female,Deepika Bose
463,229,Books,300.85,2.5,2024-03-31 10:38:50.342607,5,43,49,Other,Sneha Patel
838,401,Home Decor,410.91,1.1,2024-08-25 10:38:50.342618,8,39,58,Other,Pooja Patel
117,138,Books,255.86,1.8,2024-04-11 10:38:50.342632,6,40,54,Female,Ananya Das
370,73,Beauty,260.76,2.2,2024-10-30 10:38:50.342642,4,18,56,Other,Rahul Singh
566,207,Clothing,244.66,2.7,2025-02-19 10:38:50.342652,3,12,56,Male,Deepika Singh
656,55,Beauty,256.56,4.6,2024-07-18 10:38:50.342663,5,19,43,Female,Suresh Reddy
318,258,Books,184.92,2.2,2024-05-20 10:38:50.342673,4,12,26,Other,Rahul Singh
186,343,Books,129.75,4.4,2024-09-26 10:38:50.342684,6,32,32,Female,Sneha Reddy
688,446,Sports,25.32,2.4,2025-02-06 10:38:50.342695,9,42,32,Male,Ananya Singh
686,3,Electronics,133.44,1.6,2024-10-04 10:38:50.342707,8,35,45,Female,Rahul Bose
679,12,Clothing,65.05,2.0,2024-04-11 10:38:50.342719,9,22,18,Female,Deepika Verma
208,143,Beauty,286.72,4.0,2024-08-15 10:38:50.342730,1,1,55,Other,Suresh Das
113,189,Books,375.03,3.1,2025-02-05 10:38:50.342742,2,9,42,Other,Vikram Bose
